ChargingEvent,CPID,StartDate,StartTime,EndDate,EndTime,Energy,PluginDuration
2641775,AN21863,2017-09-16,10:56:02,2017-09-16,17:34:34,5.1,6.642222222222222
14883414,AN00613,2017-09-16,11:13:00,2017-09-16,15:18:00,8.4,4.083333333333333
14870160,AN04940,2017-09-15,17:11:00,2017-09-16,16:42:00,4.3,23.516666666666666
2638235,AN23587,2017-09-15,07:51:33,2017-09-15,11:27:02,4.5,3.591388888888889
14862339,AN16014,2017-09-15,08:22:00,2017-09-15,13:33:00,0.4,5.183333333333334
14867105,AN11672,2017-09-15,15:01:00,2017-09-15,16:25:00,4,1.4
2640292,AN23060,2017-09-15,19:19:27,2017-09-16,05:43:30,6.2,10.400833333333333
14871461,AN10153,2017-09-15,18:44:00,2017-09-16,10:55:00,0.7,16.183333333333334
14874215,AN12987,2017-09-15,21:28:00,2017-09-16,04:12:00,9.9,6.733333333333333
2640543,AN23308,2017-09-15,20:36:31,2017-09-16,07:31:03,3.9,10.908888888888889
14870039,AN09173,2017-09-15,17:41:00,2017-09-15,19:19:00,4.8,1.6333333333333333
14876053,AN00320,2017-09-15,12:03:00,2017-09-17,11:42:00,5.2,47.65
14869792,AN09958,2017-09-15,17:25:00,2017-09-16,09:04:00,6.6,15.65
14861940,AN09977,2017-09-15,07:44:00,2017-09-15,08:32:00,1.8,0.8
14875787,AN02010,2017-09-15,21:37:00,2017-09-16,08:26:00,1.6,10.816666666666666
14869866,AN04507,2017-09-15,17:08:00,2017-09-16,07:26:00,18.6,14.3
14871194,AN06506,2017-09-15,18:27:00,2017-09-16,09:38:00,1.6,15.183333333333334
14869347,AN17878,2017-09-15,17:05:00,2017-09-17,08:53:00,7.2,39.8
14869525,AN03784,2017-09-15,17:18:00,2017-09-16,07:23:00,4,14.083333333333334
14850080,AN08083,2017-09-14,16:10:00,2017-09-14,18:54:00,7.8,2.7333333333333334
14847795,AN14673,2017-09-14,13:07:00,2017-09-14,16:49:00,11.2,3.7
2635757,AN18346,2017-09-14,17:40:19,2017-09-15,06:41:04,12.9,13.0125
14853047,AN04069,2017-09-14,18:17:00,2017-09-15,07:19:00,4.8,13.033333333333333
14855919,AN00531,2017-09-14,15:48:00,2017-09-14,20:16:00,4.8,4.466666666666667
14848401,AN13075,2017-09-14,14:04:00,2017-09-15,08:38:00,10.4,18.566666666666666
14859565,AN08719,2017-09-14,17:16:00,2017-09-15,06:51:00,7.9,13.583333333333334
14859621,AN11031,2017-09-14,21:42:00,2017-09-15,08:14:00,5.2,10.533333333333333
14849913,AN01543,2017-09-14,16:03:00,2017-09-15,08:13:00,9.5,16.166666666666668
2633185,AN23014,2017-09-14,05:55:01,2017-09-14,11:38:03,6.1,5.717222222222222
14844280,AN10241,2017-09-14,07:24:00,2017-09-14,07:50:00,1.4,0.43333333333333335
14852011,AN09707,2017-09-14,17:41:00,2017-09-14,18:48:00,3.4,1.1166666666666667
2633836,AN23891,2017-09-14,08:57:09,2017-09-14,11:51:56,2.7,2.9130555555555557
14859955,AN02390,2017-09-14,18:06:00,2017-09-17,11:19:00,10.6,65.21666666666667
14852728,AN09952,2017-09-14,18:07:00,2017-09-15,07:27:00,19.1,13.333333333333334
14852605,AN03650,2017-09-14,18:03:00,2017-09-15,06:04:00,8.5,12.016666666666667
14858599,AN13805,2017-09-14,23:45:00,2017-09-15,05:42:00,11.7,5.95
14851197,AN03642,2017-09-14,17:11:00,2017-09-15,09:01:00,7,15.833333333333334
2635795,AN18370,2017-09-14,17:46:38,2017-09-14,19:30:26,5.5,1.73
14857294,AN13417,2017-09-14,21:39:00,2017-09-15,01:10:00,15.1,3.5166666666666666
14856039,AN12140,2017-09-14,20:29:00,2017-09-16,09:04:00,5.7,36.583333333333336
14857346,AN12027,2017-09-14,21:43:00,2017-09-15,07:19:00,4.8,9.6
2633295,AN21863,2017-09-14,06:47:18,2017-09-14,09:44:02,1.2,2.9455555555555555
14852232,AN01535,2017-09-14,17:50:00,2017-09-14,18:06:00,1.6,0.26666666666666666
14854056,AN05331,2017-09-14,18:57:00,2017-09-15,06:41:00,4.7,11.733333333333333
14854711,AN13421,2017-09-14,19:25:00,2017-09-14,20:50:00,3.1,1.4166666666666667
14835933,AN06870,2017-09-13,18:05:00,2017-09-14,07:03:00,5.2,12.966666666666667
14842798,AN16291,2017-09-13,20:48:00,2017-09-14,07:38:00,13.7,10.833333333333334
14834229,AN08448,2017-09-13,16:49:00,2017-09-13,22:16:00,7.2,5.45
14829331,AN11199,2017-09-13,10:29:00,2017-09-13,16:26:00,4.8,5.95
14840539,AN14303,2017-09-13,21:48:00,2017-09-13,22:09:00,1.2,0.35
14830488,AN13703,2017-09-13,04:17:00,2017-09-13,06:04:00,3.1,1.7833333333333334
14833807,AN04277,2017-09-13,16:29:00,2017-09-14,09:21:00,6.3,16.866666666666667
14832871,AN03908,2017-09-13,15:32:00,2017-09-13,15:50:00,1,0.3
2630662,AN22340,2017-09-13,14:15:35,2017-09-13,16:56:00,6.4,2.673611111111111
14838390,AN06551,2017-09-13,19:36:00,2017-09-14,08:40:00,11.7,13.066666666666666
14833005,AN02964,2017-09-13,08:27:00,2017-09-13,15:39:00,3.5,7.2
14822025,AN05417,2017-09-12,21:34:00,2017-09-13,07:50:00,5.4,10.266666666666667
2627262,AN24581,2017-09-12,15:48:42,2017-09-12,16:19:11,1.3,0.5080555555555556
14818694,AN04531,2017-09-12,18:37:00,2017-09-12,22:34:00,10.7,3.95
14817144,AN08464,2017-09-12,15:52:00,2017-09-12,17:33:00,4.9,1.6833333333333333
14814306,AN03751,2017-09-12,14:36:00,2017-09-13,07:37:00,9,17.016666666666666
2626845,AN21944,2017-09-12,14:29:52,2017-09-12,16:51:02,5.6,2.352777777777778
14818908,AN10317,2017-09-12,18:34:00,2017-09-12,19:17:00,1.7,0.7166666666666667
2627557,AN18584,2017-09-12,16:52:30,2017-09-13,05:57:00,18.6,13.075
14811206,AN13343,2017-09-12,09:18:00,2017-09-12,13:14:00,1.5,3.933333333333333
14821943,AN03908,2017-09-12,21:28:00,2017-09-13,08:00:00,4.8,10.533333333333333
14812476,AN05087,2017-09-12,11:09:00,2017-09-12,11:47:00,1.2,0.6333333333333333
14821566,AN09939,2017-09-12,21:02:00,2017-09-13,09:29:00,8.4,12.45
14816117,AN11457,2017-09-12,16:46:00,2017-09-12,17:24:00,2.1,0.6333333333333333
14816408,AN15624,2017-09-12,16:55:00,2017-09-13,10:51:00,17,17.933333333333334
14812057,AN03010,2017-09-12,09:13:00,2017-09-12,10:53:00,12.7,1.6666666666666667
14815219,AN13973,2017-09-12,07:52:00,2017-09-12,09:37:00,6.7,1.75
14799687,AN11992,2017-09-11,16:14:00,2017-09-11,17:25:00,4.1,1.1833333333333333
14798813,AN02180,2017-09-11,03:14:00,2017-09-11,04:04:00,3.5,0.8333333333333334
14798947,AN01792,2017-09-11,15:25:00,2017-09-11,16:58:00,11.8,1.55
14801317,AN15733,2017-09-11,17:39:00,2017-09-12,19:43:00,14.1,26.066666666666666
14799841,AN02694,2017-09-11,16:20:00,2017-09-12,08:11:00,10.2,15.85
14796605,AN09934,2017-09-11,11:55:00,2017-09-11,16:25:00,2.1,4.5
2623623,AN23472,2017-09-11,16:26:36,2017-09-11,17:37:30,3.2,1.1816666666666666
14793730,AN16332,2017-09-11,07:18:00,2017-09-11,12:37:00,4.2,5.316666666666666
14799011,AN07928,2017-09-11,15:30:00,2017-09-11,15:48:00,1.1,0.3
14806646,AN16361,2017-09-11,22:57:00,2017-09-12,10:12:00,3.1,11.25
14800818,AN06417,2017-09-11,17:26:00,2017-09-12,06:01:00,13,12.583333333333334
2624872,AN19424,2017-09-11,20:15:51,2017-09-12,07:09:36,13.2,10.895833333333334
14794843,AN14677,2017-09-11,08:57:00,2017-09-11,10:32:00,0.6,1.5833333333333333
2624631,AN24000,2017-09-11,19:09:44,2017-09-12,07:31:46,3.7,12.367222222222223
14801957,AN03752,2017-09-11,18:04:00,2017-09-12,07:43:00,3.7,13.65
2620308,AN21795,2017-09-10,15:23:13,2017-09-11,05:22:44,3.4,13.991944444444444
2618595,AN24340,2017-09-10,00:10:23,2017-09-10,08:56:10,7.5,8.763055555555555
14787078,AN16545,2017-09-10,15:55:00,2017-09-10,17:08:00,9.3,1.2166666666666666
14790829,AN03155,2017-09-10,22:17:00,2017-09-10,22:41:00,2.3,0.4
2620071,AN21993,2017-09-10,13:59:21,2017-09-10,16:17:08,7,2.296388888888889
14785467,AN02463,2017-09-10,15:24:00,2017-09-11,07:53:00,4.3,16.483333333333334
14787444,AN04972,2017-09-10,17:33:00,2017-09-11,04:44:00,6,11.183333333333334
14791921,AN00781,2017-09-10,18:41:00,2017-09-11,08:22:00,8.6,13.683333333333334
14792085,AN08628,2017-09-10,20:10:00,2017-09-11,09:01:00,6.3,12.85
14787727,AN15785,2017-09-10,17:50:00,2017-09-11,08:50:00,2.2,15
14783211,AN12246,2017-09-10,12:48:00,2017-09-10,14:13:00,3.4,1.4166666666666667
14785115,AN08562,2017-09-10,14:56:00,2017-09-10,16:38:00,5.2,1.7
14786389,AN04911,2017-09-10,16:25:00,2017-09-10,18:09:00,3.8,1.7333333333333334
2618764,AN22888,2017-09-10,06:48:31,2017-09-10,14:50:32,7.3,8.033611111111112
2619455,AN23860,2017-09-10,11:16:59,2017-09-11,08:16:20,3.1,20.989166666666666
2620498,AN24968,2017-09-10,16:26:31,2017-09-11,05:44:53,5.9,13.306111111111111
2619905,AN18146,2017-09-10,13:58:25,2017-09-11,13:04:38,10.2,23.10361111111111
14770730,AN03896,2017-09-09,13:05:00,2017-09-09,14:05:00,3.4,1
2616878,AN24895,2017-09-09,13:45:15,2017-09-10,07:38:56,4.9,17.89472222222222
14776866,AN15216,2017-09-09,20:14:00,2017-09-10,11:39:00,10.6,15.416666666666666
14775660,AN00813,2017-09-09,18:45:00,2017-09-10,11:18:00,4.7,16.55
14769625,AN13928,2017-09-09,11:54:00,2017-09-12,06:23:00,35.6,66.48333333333333
14777681,AN05245,2017-09-09,21:37:00,2017-09-10,08:53:00,49.2,11.266666666666667
2616130,AN23506,2017-09-09,10:07:41,2017-09-09,11:10:12,3,1.0419444444444443
14775595,AN04686,2017-09-09,18:42:00,2017-09-10,09:48:00,8.8,15.1
2616392,AN23472,2017-09-09,11:17:07,2017-09-10,10:49:42,3.8,23.543055555555554
14775208,AN08471,2017-09-09,18:10:00,2017-09-10,11:49:00,8.5,17.65
2617745,AN19142,2017-09-09,17:37:00,2017-09-09,21:24:16,6.2,3.787777777777778
14770407,AN11449,2017-09-09,12:44:00,2017-09-09,13:46:00,3.4,1.0333333333333334
14776241,AN03382,2017-09-09,07:27:00,2017-09-10,10:14:00,10.9,26.783333333333335
14768474,AN11314,2017-09-09,10:28:00,2017-09-09,11:37:00,1.3,1.15
14775316,AN17837,2017-09-09,17:29:00,2017-09-09,18:26:00,3.4,0.95
2616909,AN21481,2017-09-09,13:52:59,2017-09-09,17:20:46,5,3.4630555555555556
14779154,AN02074,2017-09-09,11:23:00,2017-09-10,19:57:00,13.3,32.56666666666667
14759526,AN06870,2017-09-08,18:17:00,2017-09-08,18:52:00,2,0.5833333333333334
2613329,AN24720,2017-09-08,14:05:48,2017-09-08,16:03:12,11.8,1.9566666666666668
14753431,AN04954,2017-09-08,11:24:00,2017-09-08,14:07:00,4.2,2.716666666666667
14755427,AN10214,2017-09-08,14:16:00,2017-09-08,18:31:00,6,4.25
2614809,AN22347,2017-09-08,19:06:39,2017-09-09,14:12:34,3.6,19.09861111111111
2612982,AN22229,2017-09-08,12:31:09,2017-09-08,15:16:15,10.8,2.7516666666666665
14764688,AN08084,2017-09-08,16:43:00,2017-09-09,09:59:00,6.7,17.266666666666666
14757169,AN03179,2017-09-08,16:22:00,2017-09-08,17:08:00,2.5,0.7666666666666667
14760463,AN01288,2017-09-08,18:28:00,2017-09-11,05:54:00,36.5,59.43333333333333
2615389,AN18024,2017-09-08,23:07:36,2017-09-09,11:24:00,22.2,12.273333333333333
14765015,AN09961,2017-09-08,19:31:00,2017-09-09,08:53:00,0.6,13.366666666666667
2614807,AN18005,2017-09-08,19:06:07,2017-09-09,09:19:10,6.1,14.2175
14736637,AN02068,2017-09-07,08:34:00,2017-09-07,11:01:00,1.8,2.45
14748043,AN11683,2017-09-07,23:38:00,2017-09-08,08:34:00,15.2,8.933333333333334
2609363,AN24555,2017-09-07,13:02:17,2017-09-07,17:56:21,2.2,4.901111111111111
14742602,AN04909,2017-09-07,18:06:00,2017-09-08,08:13:00,13,14.116666666666667
14737208,AN13728,2017-09-07,00:03:00,2017-09-07,15:18:00,10.7,15.25
14746408,AN17068,2017-09-07,20:59:00,2017-09-08,06:53:00,5.3,9.9
14746635,AN07357,2017-09-07,21:18:00,2017-09-08,15:13:00,6.7,17.916666666666668
14747415,AN15811,2017-09-07,22:22:00,2017-09-08,12:47:00,7.5,14.416666666666666
14748070,AN00662,2017-09-07,23:42:00,2017-09-08,07:52:00,14.3,8.166666666666666
14745815,AN02773,2017-09-07,20:29:00,2017-09-08,04:38:00,9.4,8.15
14735530,AN07062,2017-09-07,09:02:00,2017-09-07,14:39:00,8.7,5.616666666666666
14745343,AN07082,2017-09-07,20:03:00,2017-09-08,07:52:00,20.3,11.816666666666666
14744022,AN10078,2017-09-07,18:32:00,2017-09-07,19:00:00,1.3,0.4666666666666667
2611362,AN21698,2017-09-07,20:36:09,2017-09-08,12:43:12,9,16.1175
14746001,AN05635,2017-09-07,20:39:00,2017-09-08,07:52:00,6.2,11.216666666666667
14726822,AN02915,2017-09-06,18:29:00,2017-09-07,07:17:00,5.9,12.8
14724589,AN15191,2017-09-06,17:01:00,2017-09-07,08:44:00,14.2,15.716666666666667
14729055,AN03195,2017-09-06,20:16:00,2017-09-06,21:13:00,2.6,0.95
2607580,AN18584,2017-09-06,20:22:14,2017-09-07,05:46:53,14.9,9.410833333333333
14722233,AN10870,2017-09-06,14:22:00,2017-09-06,17:03:00,4.9,2.683333333333333
14719515,AN04049,2017-09-06,09:44:00,2017-09-06,10:58:00,4.7,1.2333333333333334
14719932,AN04849,2017-09-06,10:43:00,2017-09-06,13:53:00,5.7,3.1666666666666665
14721385,AN00835,2017-09-06,12:45:00,2017-09-06,12:58:00,0.6,0.21666666666666667
14721941,AN07928,2017-09-06,13:51:00,2017-09-06,16:14:00,8.6,2.3833333333333333
14722465,AN04227,2017-09-06,14:44:00,2017-09-06,19:11:00,7.7,4.45
14727631,AN02878,2017-09-06,19:09:00,2017-09-07,07:32:00,9.6,12.383333333333333
14729189,AN01146,2017-09-06,20:24:00,2017-09-07,11:52:00,2,15.466666666666667
14727096,AN08671,2017-09-06,18:39:00,2017-09-07,09:09:00,0.7,14.5
14709836,AN08380,2017-09-05,18:07:00,2017-09-06,08:12:00,2.4,14.083333333333334
14702777,AN04868,2017-09-05,08:52:00,2017-09-05,11:26:00,3,2.566666666666667
14709517,AN00695,2017-09-05,17:50:00,2017-09-06,08:31:00,4.9,14.683333333333334
14709605,AN15191,2017-09-05,12:57:00,2017-09-05,15:01:00,3.3,2.066666666666667
14711376,AN10998,2017-09-05,19:10:00,2017-09-06,09:07:00,2,13.95
14716534,AN08741,2017-09-05,21:58:00,2017-09-06,08:45:00,8.7,10.783333333333333
14708984,AN11808,2017-09-05,17:35:00,2017-09-06,07:37:00,1.4,14.033333333333333
14709966,AN06408,2017-09-05,18:12:00,2017-09-06,06:19:00,10.7,12.116666666666667
14711110,AN15427,2017-09-05,19:01:00,2017-09-06,07:33:00,15.9,12.533333333333333
2602820,AN24913,2017-09-05,16:49:12,2017-09-06,05:57:11,7.6,13.133055555555556
14712795,AN12164,2017-09-05,20:19:00,2017-09-06,07:25:00,7.4,11.1
14707813,AN10941,2017-09-05,16:38:00,2017-09-06,07:36:00,5.2,14.966666666666667
14713080,AN14182,2017-09-05,20:35:00,2017-09-06,08:45:00,13.7,12.166666666666666
2601679,AN24766,2017-09-05,11:12:45,2017-09-05,13:21:37,1.6,2.147777777777778
14697707,AN09741,2017-09-04,19:48:00,2017-09-04,21:10:00,4.3,1.3666666666666667
14697498,AN09638,2017-09-04,20:53:00,2017-09-05,02:53:00,13.1,6
14689513,AN03767,2017-09-04,12:51:00,2017-09-04,19:54:00,3.8,7.05
2598122,AN21725,2017-09-04,11:25:46,2017-09-04,18:04:44,8.7,6.649444444444445
2599017,AN21764,2017-09-04,15:39:08,2017-09-05,06:06:18,10,14.452777777777778
14697798,AN11940,2017-09-04,21:16:00,2017-09-05,06:38:00,6.1,9.366666666666667
2599446,AN24216,2017-09-04,16:53:53,2017-09-05,09:26:59,6.8,16.551666666666666
14692769,AN09919,2017-09-04,17:14:00,2017-09-04,17:48:00,1.7,0.5666666666666667
14695129,AN02759,2017-09-04,18:47:00,2017-09-05,05:31:00,9.2,10.733333333333333
15140883,AN04865,2017-09-04,18:58:00,2017-09-05,07:02:00,6.4,12.066666666666666
14693095,AN11571,2017-09-04,17:30:00,2017-09-08,17:46:00,9.8,96.26666666666667
2599715,AN24754,2017-09-04,17:56:21,2017-09-05,08:04:48,6.9,14.140833333333333
14699126,AN05011,2017-09-04,23:11:00,2017-09-05,08:22:00,10.4,9.183333333333334
2598319,AN23683,2017-09-04,12:10:59,2017-09-04,15:54:25,2.2,3.723888888888889
14690019,AN13973,2017-09-04,05:41:00,2017-09-04,06:44:00,3.9,1.05
14684242,AN09733,2017-09-03,13:13:00,2017-09-04,07:43:00,7.1,18.5
14677767,AN04940,2017-09-03,14:29:00,2017-09-03,17:03:00,8.6,2.566666666666667
14683839,AN13928,2017-09-03,23:50:00,2017-09-04,07:57:00,17.5,8.116666666666667
2594624,AN21814,2017-09-03,07:24:05,2017-09-03,10:20:01,8,2.9322222222222223
2595473,AN24659,2017-09-03,12:50:58,2017-09-03,17:08:00,2.6,4.283888888888889
14674117,AN13657,2017-09-03,01:47:00,2017-09-03,08:21:00,17.5,6.566666666666666
2595040,AN21944,2017-09-03,11:00:43,2017-09-03,12:30:32,4.3,1.4969444444444444
14684792,AN01328,2017-09-03,16:12:00,2017-09-04,06:44:00,3.9,14.533333333333333
14675995,AN01128,2017-09-03,12:45:00,2017-09-03,17:46:00,6.1,5.016666666666667
14680894,AN04533,2017-09-03,19:22:00,2017-09-04,09:38:00,8.3,14.266666666666667
14679637,AN14322,2017-09-03,17:09:00,2017-09-04,09:53:00,3.7,16.733333333333334
14677287,AN04640,2017-09-03,14:33:00,2017-09-04,08:22:00,6.3,17.816666666666666
14676783,AN15356,2017-09-03,13:35:00,2017-09-03,17:23:00,11.6,3.8
14675063,AN02836,2017-09-03,11:30:00,2017-09-03,14:25:00,4.4,2.9166666666666665
14680161,AN01073,2017-09-03,09:43:00,2017-09-04,05:50:00,11.8,20.116666666666667
14661796,AN04854,2017-09-02,10:46:00,2017-09-02,13:55:00,10.6,3.15
14658902,AN02207,2017-09-02,00:04:00,2017-09-03,09:54:00,9.8,33.833333333333336
14669815,AN01792,2017-09-02,20:37:00,2017-09-03,09:41:00,20.3,13.066666666666666
14662226,AN15462,2017-09-02,11:12:00,2017-09-03,05:52:00,1.9,18.666666666666668
14666863,AN10823,2017-09-02,17:08:00,2017-09-03,18:18:00,7.7,25.166666666666668
14662574,AN06348,2017-09-02,11:45:00,2017-09-02,13:23:00,4.3,1.6333333333333333
14660588,AN04344,2017-09-02,08:10:00,2017-09-02,09:16:00,3.6,1.1
14669574,AN10050,2017-09-02,20:18:00,2017-09-03,09:37:00,8.3,13.316666666666666
2594214,AN18008,2017-09-02,21:09:01,2017-09-03,10:24:57,17.3,13.265555555555556
14670168,AN11457,2017-09-02,21:20:00,2017-09-03,08:17:00,8.9,10.95
14665019,AN17837,2017-09-02,08:37:00,2017-09-02,14:52:00,8,6.25
14661482,AN09740,2017-09-02,10:01:00,2017-09-02,17:11:00,1.5,7.166666666666667
14650739,AN09906,2017-09-01,15:20:00,2017-09-02,09:28:00,9,18.133333333333333
14654803,AN10949,2017-09-01,19:12:00,2017-09-02,09:10:00,9.2,13.966666666666667
14649401,AN09656,2017-09-01,06:33:00,2017-09-01,13:13:00,18.3,6.666666666666667
14654261,AN08356,2017-09-01,18:38:00,2017-09-01,19:09:00,1.6,0.5166666666666667
14653628,AN05171,2017-09-01,18:12:00,2017-09-02,11:52:00,4.5,17.666666666666668
2589275,AN22893,2017-09-01,12:06:44,2017-09-01,12:44:58,1.9,0.6372222222222222
14646823,AN01584,2017-09-01,08:38:00,2017-09-01,17:46:00,4.1,9.133333333333333
14656289,AN06339,2017-09-01,20:47:00,2017-09-02,11:57:00,2.8,15.166666666666666
14655699,AN03590,2017-09-01,20:05:00,2017-09-02,17:19:00,2.7,21.233333333333334
14652569,AN00522,2017-09-01,17:17:00,2017-09-01,20:48:00,9,3.5166666666666666
14649711,AN11953,2017-09-01,13:43:00,2017-09-01,16:16:00,4.3,2.55
2590354,AN23981,2017-09-01,17:06:39,2017-09-02,06:26:12,11.6,13.325833333333334
14652092,AN04279,2017-09-01,16:56:00,2017-09-01,19:56:00,5.4,3
14643181,AN00603,2017-08-31,22:47:00,2017-09-01,06:34:00,7.9,7.783333333333333
14638574,AN12429,2017-08-31,18:01:00,2017-09-01,08:26:00,6,14.416666666666666
14634072,AN11463,2017-08-31,12:32:00,2017-08-31,20:52:00,3.6,8.333333333333334
14640840,AN05985,2017-08-31,19:53:00,2017-09-01,17:12:00,3.7,21.316666666666666
14639122,AN08049,2017-08-31,18:18:00,2017-08-31,22:42:00,8.6,4.4
14632529,AN01318,2017-08-31,08:06:00,2017-08-31,09:51:00,10.4,1.75
14633474,AN11694,2017-08-31,11:37:00,2017-08-31,13:22:00,6.8,1.75
14897687,AN05193,2017-08-31,21:18:00,2017-09-01,08:30:00,5,11.2
2586664,AN23532,2017-08-31,16:25:53,2017-08-31,18:55:22,6.8,2.491388888888889
14641265,AN01128,2017-08-31,20:22:00,2017-09-01,01:37:00,8.7,5.25
2587432,AN21689,2017-08-31,18:44:39,2017-09-01,09:22:00,6.1,14.6225
14639584,AN02010,2017-08-31,18:39:00,2017-09-01,09:29:00,9.3,14.833333333333334
14637311,AN10032,2017-08-31,16:56:00,2017-09-01,08:44:00,5.9,15.8
14640661,AN03959,2017-08-31,19:42:00,2017-08-31,21:31:00,3.2,1.8166666666666667
14642305,AN13421,2017-08-31,21:30:00,2017-09-01,01:22:00,3,3.8666666666666667
14634783,AN06133,2017-08-31,13:36:00,2017-08-31,14:58:00,4.5,1.3666666666666667
14621646,AN06443,2017-08-30,15:51:00,2017-08-30,17:19:00,6.3,1.4666666666666666
2584461,AN24563,2017-08-30,20:47:52,2017-08-31,08:18:55,7.3,11.5175
14626765,AN13001,2017-08-30,20:44:00,2017-08-31,02:14:00,15.7,5.5
14626534,AN10350,2017-08-30,20:29:00,2017-08-31,07:37:00,2.6,11.133333333333333
14624276,AN06363,2017-08-30,18:27:00,2017-08-31,12:24:00,11.8,17.95
14625914,AN15915,2017-08-30,19:48:00,2017-08-31,02:51:00,6.5,7.05
14623612,AN12028,2017-08-30,17:58:00,2017-08-31,15:19:00,4,21.35
14627058,AN10138,2017-08-30,19:15:00,2017-08-30,21:08:00,5.2,1.8833333333333333
14617430,AN06339,2017-08-30,08:05:00,2017-08-30,10:37:00,3.2,2.533333333333333
14622519,AN11068,2017-08-30,17:07:00,2017-08-31,08:15:00,8.2,15.133333333333333
14616766,AN01196,2017-08-30,05:59:00,2017-08-30,07:03:00,3.3,1.0666666666666667
14623363,AN04533,2017-08-30,18:35:00,2017-08-31,09:32:00,6.3,14.95
14623001,AN10982,2017-08-30,17:32:00,2017-08-31,07:25:00,9.1,13.883333333333333
14620220,AN06844,2017-08-30,13:38:00,2017-08-30,14:01:00,1.2,0.38333333333333336
14628113,AN06012,2017-08-30,22:38:00,2017-08-31,08:11:00,8.6,9.55
14618384,AN03010,2017-08-30,10:01:00,2017-08-30,13:10:00,0.4,3.15
14611082,AN06965,2017-08-29,17:23:00,2017-08-29,18:22:00,7.5,0.9833333333333333
14612200,AN11373,2017-08-29,19:19:00,2017-08-29,20:35:00,4.3,1.2666666666666666
14614757,AN03570,2017-08-29,22:44:00,2017-08-30,12:27:00,5.6,13.716666666666667
14610054,AN06745,2017-08-29,17:34:00,2017-08-29,18:12:00,2,0.6333333333333333
14605830,AN06395,2017-08-29,11:43:00,2017-08-29,14:40:00,2.1,2.95
14610443,AN11117,2017-08-29,17:56:00,2017-08-30,09:12:00,6.5,15.266666666666667
14602756,AN00542,2017-08-29,00:42:00,2017-08-29,09:50:00,15.5,9.133333333333333
14604838,AN13769,2017-08-29,01:26:00,2017-08-29,02:07:00,2.5,0.6833333333333333
14610476,AN15733,2017-08-29,17:58:00,2017-08-29,21:17:00,4.7,3.316666666666667
14603393,AN00573,2017-08-29,06:17:00,2017-08-29,08:18:00,3.5,2.0166666666666666
2579099,AN22805,2017-08-29,10:45:25,2017-08-29,13:56:27,9.4,3.1838888888888888
14615859,AN09842,2017-08-29,19:06:00,2017-08-30,12:48:00,1.6,17.7
2581075,AN21852,2017-08-29,19:54:22,2017-08-30,06:18:14,7.4,10.397777777777778
14608072,AN08293,2017-08-29,15:24:00,2017-08-29,16:14:00,2.7,0.8333333333333334
2580382,AN18370,2017-08-29,17:20:19,2017-08-30,07:10:39,8.9,13.838888888888889
14615618,AN17353,2017-08-29,20:38:00,2017-08-30,10:06:00,7.4,13.466666666666667
2578520,AN21680,2017-08-29,06:54:53,2017-08-29,07:03:03,0.5,0.1361111111111111
2581032,AN22435,2017-08-29,19:41:25,2017-08-30,07:17:27,10.1,11.600555555555555
14610865,AN02059,2017-08-29,18:09:00,2017-08-30,07:42:00,17.1,13.55
14606968,AN00555,2017-08-29,10:05:00,2017-08-29,13:28:00,4.1,3.3833333333333333
14596085,AN07614,2017-08-28,16:01:00,2017-08-28,21:59:00,7.1,5.966666666666667
14595943,AN01326,2017-08-28,14:50:00,2017-08-28,15:51:00,6.6,1.0166666666666666
14595643,AN11918,2017-08-28,15:23:00,2017-08-28,19:56:00,9.4,4.55
14595743,AN00908,2017-08-28,15:27:00,2017-08-28,19:22:00,17.9,3.9166666666666665
14602115,AN17556,2017-08-28,19:33:00,2017-08-29,07:16:00,17.9,11.716666666666667
14593426,AN01318,2017-08-28,11:54:00,2017-08-28,13:25:00,10.2,1.5166666666666666
14595525,AN08508,2017-08-28,15:09:00,2017-08-28,22:17:00,8.2,7.133333333333334
14897669,AN05193,2017-08-28,18:43:00,2017-08-29,08:23:00,9.2,13.666666666666666
14597224,AN02333,2017-08-28,05:31:00,2017-08-30,18:15:00,19.1,60.733333333333334
14599914,AN00558,2017-08-28,20:33:00,2017-08-29,06:55:00,12.6,10.366666666666667
